job_id,job_key,company_name,url,title,location,description,qualifications,working_condition,ai_summary
7495834,appier__7495834,appier,https://job-boards.greenhouse.io/appier/jobs/7495834,Data Analyst Intern,"Taipei, Taiwan",,,,台北でのデータアナリストインターンシップの募集です。応募者はデータ分析のスキルを持ち、チームでの協力が求められます。勤務条件や具体的な仕事内容は詳細未記載ですが、興味のある方は応募を検討してください。
7497826,appier__7497826,appier,https://job-boards.greenhouse.io/appier/jobs/7497826,Data Analyst / Senior Data Analyst (Enterprise Solution),"Taipei, Taiwan",,,,台北でのデータアナリストまたはシニアデータアナリストの求人です。応募者はデータ分析の経験が求められ、エンタープライズソリューションに関する知識が必要です。勤務条件や具体的な仕事内容は記載されていません。
7510874,appier__7510874,appier,https://job-boards.greenhouse.io/appier/jobs/7510874,"Sales Development Associate (Inside Sales, TW)","Taipei, Taiwan",,,,職種は台北でのインサイドセールスの営業開発アソシエイトです。応募要件や勤務条件の詳細は記載されていませんが、営業に興味がある方に適しています。勤務地は台湾の台北です。
7518842,appier__7518842,appier,https://job-boards.greenhouse.io/appier/jobs/7518842,Enterprise Partnerships Sales Manager (Tokyo-Japan),"Tokyo, Japan",,,,東京でのEnterprise Partnerships Sales Managerの求人です。応募者は企業間のパートナーシップを構築・管理する役割を担い、営業経験が求められます。具体的な仕事内容や応募要件は記載されていませんが、営業スキルが重要です。
7519766003,paidyinc__7519766003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7519766003,Risk Portfolio Insights Expert,"Tokyo, Japan",,,,職種はリスクポートフォリオインサイトエキスパートで、勤務地は東京です。具体的な仕事内容や応募要件は記載されていませんが、リスク管理に関する専門知識が求められる可能性があります。勤務条件についても詳細は不明です。
7582643,appier__7582643,appier,https://job-boards.greenhouse.io/appier/jobs/7582643,(Senior) Sales Manager of Enterprise Solution,"Taipei, Taiwan",,,,求人情報は、台北でのエンタープライズソリューションのシニアセールスマネージャーを募集しています。応募者は、営業経験やリーダーシップスキルが求められます。具体的な仕事内容や勤務条件は記載されていません。
7589465003,paidyinc__7589465003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7589465003,Risk Engineer,"Tokyo, Japan",,,,リスクエンジニアの求人で、勤務地は東京です。応募要件や具体的な仕事内容は記載されていませんが、リスク管理に関連する業務が想定されます。勤務条件についての詳細も不明です。
7592302003,paidyinc__7592302003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7592302003,QA Engineer,"Tokyo, Japan",,,,東京でのQAエンジニアの求人です。応募者はソフトウェアの品質保証に関する経験が求められます。勤務条件や詳細な仕事内容は記載されていません。
7609493,appier__7609493,appier,https://job-boards.greenhouse.io/appier/jobs/7609493,"Customer Success Manager, Vietnam","Hồ Chí Minh, Vietnam",,,,職種はベトナム・ホーチミンでのカスタマーサクセスマネージャーです。応募要件や勤務条件の詳細は記載されていませんが、顧客の成功を支援する役割です。興味のある方は、具体的な要件を確認することをお勧めします。
7632802003,paidyinc__7632802003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7632802003,Global Strategic Accounts Sales Manager,"Tokyo, Japan",,,,職種はグローバル戦略アカウント営業マネージャーで、勤務地は東京です。応募要件や勤務条件の詳細は記載されていませんが、戦略的な営業スキルが求められるポジションです。国際的なビジネス環境での経験がある方に適しています。
7653403003,paidyinc__7653403003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7653403003,[Contract] Merchant Support & Relationship Management,"Tokyo, Japan",,,,職種は契約社員の「マーチャントサポート＆リレーションシップマネジメント」で、勤務地は東京です。具体的な仕事内容や応募要件は記載されていませんが、商業関係のサポートや関係構築が求められるポジションです。勤務条件についての詳細も不明です。
7679769003,paidyinc__7679769003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7679769003,Senior Risk Data Scientist,"Tokyo, Japan",,,,東京でのシニアリスクデータサイエンティストの求人です。リスク分析やデータ解析の経験が求められ、応募者は高度な統計スキルとプログラミング能力が必要です。勤務条件や詳細は記載されていませんが、データサイエンスに興味がある方に適しています。
7695947003,paidyinc__7695947003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7695947003,Data Scientist,"Tokyo, Japan",,,,東京でデータサイエンティストを募集しています。応募者はデータ分析や機械学習の経験が求められます。勤務条件や詳細は求人情報に記載されています。
7702500003,paidyinc__7702500003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7702500003,Senior Data Engineer,"Tokyo, Japan",,,,東京でのシニアデータエンジニアの求人です。データ処理や分析の経験が求められ、関連する技術スキルが必要です。詳細な勤務条件は記載されていませんが、応募者には高い専門性が期待されます。
7712796003,paidyinc__7712796003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7712796003,Technical Program Manager,"Tokyo, Japan",,,,職種はテクニカルプログラムマネージャーで、勤務地は東京です。応募要件や勤務条件の詳細は記載されていませんが、技術的なプロジェクト管理に関する経験が求められる可能性があります。興味のある方は、具体的な要件を確認の上応募してください。
7731002,appier__7731002,appier,https://job-boards.greenhouse.io/appier/jobs/7731002,"Senior Software Engineer, Backend Development (REC)","Taipei, Taiwan",,,,"【職種名】シニアソフトウェアエンジニア（バックエンド開発）  
【勤務地】台湾・台北  
【応募要件】バックエンド開発の経験があり、チームでの協力ができる方を求めています。"
7756948,appier__7756948,appier,https://job-boards.greenhouse.io/appier/jobs/7756948,"Sales Manager, Advertising Solutions","Seoul, South Korea",,,,求人情報は、ソウルでの広告ソリューションの営業マネージャーを募集しています。応募者は営業経験と広告業界の知識が求められます。勤務条件の詳細は記載されていませんが、国際的な環境での仕事となります。
7757008,appier__7757008,appier,https://job-boards.greenhouse.io/appier/jobs/7757008,"Sales Manager, Advertising Solutions, Türkiye","Istanbul, Türkiye",,,,イスタンブールで広告ソリューションの営業マネージャーを募集しています。応募者は営業経験が求められ、広告業界での知識があることが望ましいです。勤務条件や詳細は求人情報に記載されています。
7830101,appier__7830101,appier,https://job-boards.greenhouse.io/appier/jobs/7830101,Senior Frontend Development Engineer (Enterprise Solutions),"Taipei, Taiwan",,,,台北でのエンタープライズソリューション向けのシニアフロントエンド開発エンジニアを募集しています。応募者はフロントエンド開発の経験が求められ、チームでの協働能力が重視されます。勤務条件や詳細は求人情報に記載されています。
7844964,appier__7844964,appier,https://job-boards.greenhouse.io/appier/jobs/7844964,Compliance Policy Intern,"Taipei, Taiwan",,,,職種はコンプライアンスポリシーインターンで、勤務地は台湾の台北です。応募要件や勤務条件の詳細は記載されていませんが、コンプライアンス関連の業務に興味がある方に適しています。
7896705,appier__7896705,appier,https://job-boards.greenhouse.io/appier/jobs/7896705,財務會計工讀生 (Part-time),"Taipei, Taiwan",,,,財務會計工讀生のパートタイム職を台北で募集しています。応募要件や勤務条件の詳細は記載されていませんが、財務や会計に興味がある方に適しています。柔軟な勤務時間が可能なため、学生や副業希望者にもおすすめです。
7906171,appier__7906171,appier,https://job-boards.greenhouse.io/appier/jobs/7906171,Market Research Intern - Legal team 法務調查實習生,"Taipei, Taiwan",,,,台北での法務調査実習生のポジションです。応募者は市場調査に関する業務を担当し、法務チームのサポートを行います。具体的な応募要件や勤務条件は記載されていません。
7912209,appier__7912209,appier,https://job-boards.greenhouse.io/appier/jobs/7912209,"Sales Manager, Advertising Solutions, EMEA","Amsterdam, North Holland, Netherlands; Berlin; London, UK",,,,求人情報は、EMEA地域の広告ソリューションを担当するセールスマネージャーを募集しています。勤務地はアムステルダム、ベルリン、ロンドンのいずれかです。応募要件や勤務条件の詳細は記載されていません。
